three-colors-white,"{'Director': ['Krzysztof Kieslowski'], 'Principal Cast': ['Julie Delpy', 'Zbigniew Zamachowski'], 'Cast': ['Aleksander Bardini', 'Barbara Dziekan', 'Cezary Harasimowicz', 'Cezary Pazura', 'Francis Coffinet', 'Grzegorz Warchol', 'Janusz Gajos', 'Jerzy Nowak', 'Jerzy Stuhr', 'Jerzy Trela', 'Michel Lisowski', 'Philippe Morier-Genoud', 'Piotr Machalica']}"
chicken-run,"{'Director': ['Nick Park', 'Peter Lord'], 'Principal Cast': ['Julia Sawalha', 'Mel Gibson'], 'Cast': ['Benjamin Whitrow', 'Imelda Staunton', 'Jane Horrocks', 'Jo Allen', 'John Sharian', 'Laura Strachan', 'Lisa Kay', 'Lynn Ferguson', 'Miranda Richardson', 'Penelope Cruz', 'Phil Daniels', 'Timothy Spall', 'Tony Haygarth']}"
the-kings-speech,"{'Director': ['Tom Hooper'], 'Principal Cast': ['Colin Firth', 'Geoffrey Rush', 'Helena Bonham Carter'], 'Cast': ['Anthony Andrews', 'Calum Gittins', 'Derek Jacobi', 'Dominic Applewhite', 'Eve Best', 'Filippo Delaunay', 'Freya Wilson', 'Guy Pearce', 'Harry Sims', 'Jennifer Ehle', 'Max Callum', 'Michael Gambon', 'Tim Downie', 'Timothy Spall']}"
hell-or-high-water,"{'Director': ['David Mackenzie'], 'Cast': ['Alma Sisneros', 'Amber Midthunder', 'Ben Foster', 'Buck Taylor', 'Chris Pine', 'Crystal Gonzales', 'Dale Dickey', 'Dylan Kenin', 'Gil Birmingham', 'Gregory Cruz', 'Howard Ferguson Jr.', 'J. Nathan Simmons', 'Jackamoe Buzzell', 'Jeff Bridges', 'Joe Berryman', 'John-Paul Howard', 'Katy Mixon', 'Keith Meriweather', 'Kevin Rankin', 'Kristin Berg', 'Lora Martinez-Cunningham', 'Marin Ireland', 'Melanie Papalia', 'Ricky Lee', 'Taylor Sheridan', 'William Sterchi']}"
up,"{'Director': ['Bob Peterson', 'Pete Docter'], 'Principal Cast': ['Edward Asner', 'John Ratzenberger', 'Jordan Nagai'], 'Cast': ['Bob Peterson', 'Christopher Plummer', 'Danny Mann', 'David Kaye', 'Delroy Lindo', 'Donald Fullilove', 'Elie Docter', 'Jeremy Leary', 'Jerome Ranft', 'Jess Harnell', 'Josh Cooley', 'Mickie McGowan']}"
shirkers,"{'Director': ['Sandi Tan'], 'Principal Cast': ['Ben Harrison', 'Georges Cardona', 'Grace Dane Mazur', 'Jasmine Kin Kia Ng', 'Philip Cheah', 'Sandi Tan', 'Sophia Siddique Harvey', 'Stephen Tyler']}"
mildred-pierce,"{'Director': ['Michael Curtiz'], 'Principal Cast': ['Ann Blyth', 'Bruce Bennett', 'Eve Arden', 'Jack Carson', 'Jo Ann Marlowe', 'Joan Crawford', 'Lee Patrick', 'Moroni Olsen', 'Veda Ann Borg', 'Zachary Scott'], 'Cast': ['Betty Alexander', 'Bill Alcorn', 'George Anderson', 'James Anderson', 'Ramsay Ames']}"
45365,"{'Director': ['Bill Ross IV', 'Turner Ross']}"
tootsie,"{'Director': ['Sydney Pollack'], 'Principal Cast': ['Dustin Hoffman'], 'Cast': ['Bill Murray', 'Charles Durning', 'Dabney Coleman', 'Debra Mooney', 'Doris Belack', 'Ellen Foley', 'Geena Davis', 'George Gaynes', 'Jessica Lange', 'Lynne Thigpen', 'Peter Gatto', 'Ronald L. Schwary', 'Sydney Pollack', 'Teri Garr']}"
marooned-in-iraq,"{'Director': ['Bahman Ghobadi'], 'Cast': ['Allah-Morad Rashtian', 'Bahram Sarbazi', 'Faegh Mohamadi', ""Fathollah Sa'edi"", 'Hossein Rashid-Ghamat', 'Iran Ghobadi', 'Mariam Pouyani', 'Rojan Hosseini', 'Saeed Mohammadi', 'Shahab Ebrahimi']}"
to-kill-a-mockingbird,"{'Director': ['Robert Mulligan'], 'Principal Cast': ['Gregory Peck'], 'Cast': ['Alice Ghostley', 'Brock Peters', 'Collin Wilcox Paxton', 'Crahan Denton', 'Estelle Evans', 'Frank Overton', 'James Anderson', 'John Megna', 'Paul Fix', 'Richard Hale', 'Robert Duvall', 'Rosemary Murphy', 'Ruth White', 'William Windom']}"
aquarius,"{'Director': ['Kleber Mendonça Filho'], 'Cast': ['Barbara Colen', 'Buda Lira', 'Carla Ribas', 'Daniel Porpino', 'Fernando Teixeira', 'Germano Melo', 'Humberto Carrão', 'Irandhir Santos', 'Julia Bernat', 'Maeve Jinkings', 'Paula De Renor', 'Pedro Queiroz', 'Rubens Santos', 'Sônia Braga', 'Taylor Moore Silzer', 'Thaia Perez', 'Zoraide Coleto']}"
so-long-my-son,"{'Director': ['Xiaoshuai Wang'], 'Principal Cast': ['Cheng Xu', 'Jiang Du', 'Jingjing Li', 'Liya Ai', 'Mei Yong', 'Roy Wang', 'Wang Jinchun', 'Xi Qi', 'Zhao-Yan Guo-Zhang']}"
apollo-11,"{'Director': ['Todd Douglas Miller'], 'Principal Cast': ['Buzz Aldrin', 'Charles Duke', 'Clifford E. Charlesworth', 'Jack Benny', 'Janet Armstrong', 'Joan Ann Archer', 'Johnny Carson', 'Michael Collins', 'Neil Armstrong', 'Walter Cronkite'], 'Cast': ['Bruce McCandless II', 'Charles Duke', 'Gene Kranz', 'Glynn Lunney', 'Jim Lovell', 'Lyndon Johnson']}"
anomalisa,"{'Director': ['Charlie Kaufman', 'Duke Johnson'], 'Principal Cast': ['David Thewlis', 'Jennifer Jason Leigh', 'Tom Noonan'], 'Cast': ['David Thewlis', 'Jennifer Jason Leigh', 'Tom Noonan']}"
toy-story-2,"{'Director': ['Ash Brannon', 'John Lasseter', 'Lee Unkrich'], 'Principal Cast': ['Tim Allen', 'Tom Hanks'], 'Cast': ['Annie Potts', 'Don Rickles', 'Estelle Harris', 'Jim Varney', 'Joan Cusack', 'Jodi Benson', 'Joe Ranft', 'John Morris', 'John Ratzenberger', 'Kelsey Grammer', 'Laurie Metcalf', 'Wallace Shawn', 'Wayne Knight']}"
black-panther,"{'Director': ['Ryan Coogler'], 'Principal Cast': ['Andy Serkis', 'Angela Bassett', 'Chadwick Boseman', 'Danai Gurira', 'Daniel Kaluuya', 'Forest Whitaker', 'Letitia Wright', ""Lupita Nyong'o"", 'Martin Freeman', 'Michael B. Jordan', 'Stan Lee', 'Sterling K. Brown', 'Winston Duke'], 'Cast': ['Andy Serkis', 'Angela Bassett', 'Atandwa Kani', 'Bambadjan Bamba', 'Cecil M. Henry', 'Chadwick Boseman', 'Danai Gurira', 'Daniel Kaluuya', 'David S. Lee', 'Florence Kasumba', 'Forest Whitaker', 'Isaach De Bankolé', 'Jeremy Sample', 'John Kani', 'Letitia Wright', ""Lupita Nyong'o"", 'Martin Freeman', 'Michael B. Jordan', 'Michael David Yuhl', 'Phylicia Rashad', 'Sebastian Stan', 'Stan Lee', 'Sterling K. Brown', 'Sydelle Noel', 'Winston Duke']}"
the-father,"{'Director': ['Florian Zeller'], 'Principal Cast': ['Adnan Kundi', 'Anthony Hopkins', 'Evie Wray', 'Imogen Poots', 'Mark Gatiss', 'Olivia Colman', 'Olivia Williams', 'Ray Burnet', 'Rufus Sewell']}"
brooklyn,"{'Director': ['John Crowley'], 'Principal Cast': ['Jim Broadbent', 'Julie Walters', 'Saoirse Ronan'], 'Cast': ['Aine Ni Mhuiri', 'Alisha Heng', 'Alisha Reis', 'Barbara Drennan', 'Brid Brennan', 'Domhnall Gleeson', ""Eileen O'Higgins"", 'Emily Bett Rickards', 'Emma Lowe', 'Emory Cohen', 'Eva Birthistle', 'Eve Macklin', 'Fiona Glascott', 'Gillian McCarthy', 'Hugh Gormley', 'James Corscadden', 'Jane Brennan', 'Jenn Murray', 'Jim Broadbent', 'Julie Walters', 'Karen Belfo', 'Maeve McGrath', ""Mary O'Driscoll"", 'Matt Glynn', 'Michael Zegen', 'Nora-Jane Noone', 'Paulino Nuñes', 'Peter Campion', 'Saoirse Ronan']}"
nobody-knows,"{'Director': ['Hirokazu Koreeda'], 'Principal Cast': ['Ayu Kitaura', 'Hiei Kimura', 'Momoko Shimizu', 'Yûya Yagira'], 'Cast': ['Hanae Kan', 'Kazuyoshi Kushida', ""Ken'ichi Endô"", 'Ryo Kase', 'Sei Hiraizumi', 'Susumu Terajima', 'Takako Tate', 'You', 'Yûichi Kimura', 'Yukiko Okamoto']}"
life-is-sweet,"{'Director': ['Mike Leigh'], 'Principal Cast': ['Alison Steadman', 'Jim Broadbent'], 'Cast': ['Claire Skinner', 'David Neilson', 'David Thewlis', 'Harriet Thorpe', 'Jack Thorpe-Baker', 'Jane Horrocks', 'Moya Brady', 'Paul Trussel', 'Stephen Rea', 'Timothy Spall']}"
faces,"{'Director': ['John Cassavetes'], 'Principal Cast': ['Darlene Conley', 'Dorothy Gulliver', 'Fred Draper', 'Gena Rowlands', 'Gene Darfler', 'Joanne Moore Jordan', 'John Marley', 'Lynn Carlin', 'Seymour Cassel', 'Val Avery'], 'Cast': ['Anita White', 'Ann Shirley', 'Dave Mazzie', 'Elizabeth Deering', 'Julie Gambol']}"
mary-poppins,"{'Director': ['Robert Stevenson'], 'Principal Cast': ['Dick Van Dyke', 'Julie Andrews'], 'Cast': ['Arthur Malet', 'Arthur Treacher', 'David Tomlinson', 'Ed Wynn', 'Elsa Lanchester', 'Glynis Johns', 'Hermione Baddeley', 'James Logan', 'Jane Darwell', 'Karen Dotrice', 'Matthew Garber', 'Reginald Owen', 'Reta Shaw']}"
the-lord-of-the-rings-the-two-towers,"{'Director': ['Peter Jackson'], 'Principal Cast': ['Andy Serkis'], 'Cast': ['Bernard Hill', 'Billy Boyd', 'Brad Dourif', 'Bruce Allpress', 'Bruce Hopkins', 'Calum Gittins', 'Cate Blanchett', 'Christopher Lee', 'Ian McKellen', 'Jed Brophy', 'John Bach', 'Orlando Bloom', 'Paris Howe Strewe', 'Sala Baker', 'Sam Comery', 'Sean Astin']}"
lenfant,"{'Director': ['Jean-Pierre Dardenne', 'Luc Dardenne'], 'Principal Cast': ['Déborah François', 'Jérémie Renier'], 'Cast': ['Anne Gerard', 'Bernard Marbaix', 'Delphine Tomson', 'Fabrizio Rongione', 'François Olivier', 'Frédéric Bodson', 'Jean-Claude Boniverd', 'Jérémie Segard', 'Leon Michaux', 'Marie-Rose Roland', 'Olivier Gourmet', 'Samuel De Ryck', 'Stéphane Marsin']}"
sweet-country,"{'Director': ['Warwick Thornton'], 'Principal Cast': ['Anni Finsterer', 'Bryan Brown', 'Ewen Leslie', 'Gibson John', 'Hamilton Morris', 'Lachlan J. Modrzynski', 'Matt Day', 'Natassia Gorey Furber', 'Sam Neill', 'Tremayne Doolan', 'Trevon Doolan'], 'Cast': ['Sam Neill', 'Sotiris Tzelios', 'Thomas M. Wright']}"
jane-fonda-in-five-acts,"{'Director': ['Susan Lacy'], 'Principal Cast': ['Dick Cavett', 'Jane Fonda', 'Lily Tomlin', 'Mary Luana Williams', 'Nathalie Vadim', 'Paula Weinstein', 'Richard Nixon', 'Robert Redford', 'Ted Turner', 'Tom Hayden', 'Troy Garity'], 'Cast': ['Mary Luana Williams']}"
newtown,{'Director': ['Kim A. Snyder']}
poetry,"{'Director': ['Chang-dong Lee'], 'Cast': ['Da-wit Lee', 'Hira Kim', 'Jeong-hie Yun', 'Nae-sang Ahn', 'Yong-taek Kim']}"
restless-creature-wendy-whelan,"{'Director': ['Adam Schlesinger', 'Linda Saffire'], 'Principal Cast': ['Wendy Whelan'], 'Cast': ['Wendy Whelan']}"
birdman,"{'Director': ['Alejandro González Iñárritu'], 'Principal Cast': ['Amy Ryan', 'Andrea Riseborough', 'Edward Norton', 'Emma Stone', 'Michael Keaton', 'Naomi Watts', 'Zach Galifianakis'], 'Cast': ['Akira Ito', 'Amy Ryan', 'And Palladino', 'Andrea Riseborough', 'Anna Hardwick', 'Benjamin Kanes', 'Bill Camp', 'Bomber Hurley-Smith', 'Carrie Ormond', 'Clark Middleton', 'Damian Young', 'David Fierro', 'David Itchkawitz', 'Dusan Dukic', 'Edward Norton', 'Emma Stone', 'Jamahl Garrison-Lowe', 'Jeremy Shamos', 'Joel Garland', ""Katherine O'Sullivan"", 'Keenan Shimizu', 'Kelli Wilcoxen', 'Kelly Southerland', 'Kenny Chin', 'Lindsay Duncan', 'Marian Volk', 'Merritt Wever', 'Michael Keaton', 'Naomi Watts', 'Natalie Gold', 'Paula Blum', 'Raymond Mamrak', 'Stefanie Bari', 'Stefano Villabona', 'Teena Byrd', 'Zach Galifianakis']}"
little-women,"{'Director': ['Gillian Armstrong'], 'Principal Cast': ['Claire Danes', 'Kirsten Dunst', 'Susan Sarandon', 'Winona Ryder'], 'Cast': ['Christian Bale', 'Corrie Clark', 'Eric Stoltz', 'Florence Patterson', 'Gabriel Byrne', 'John Neville', 'Mary Wickes', 'Rebecca Toolan', 'Robin Collins', 'Samantha Mathis', 'Trini Alvarado']}"
shakespeare-in-love,"{'Director': ['John Madden'], 'Principal Cast': ['Geoffrey Rush', 'Joseph Fiennes'], 'Cast': ['Antony Sher', 'Bridget McConnell', 'Georgie Glen', 'Judi Dench', 'Martin Clunes', 'Nicholas Boulton', 'Patrick Barlow', 'Sandra Reinton', 'Simon Callow', 'Steven Beard', ""Steven O'Donnell"", 'Tim McMullan', 'Tom Wilkinson']}"
the-awful-truth,"{'Director': ['Leo McCarey'], 'Principal Cast': [""Alexander D'Arcy"", 'Cary Grant', 'Cecil Cunningham', 'Esther Dale', 'Irene Dunne', 'Joyce Compton', 'Molly Lamont', 'Ralph Bellamy', 'Robert Allen', 'Robert Warwick'], 'Cast': ['Al Bridge', 'Claud Allister', 'Mary Forbes', 'Ruth Cherrington', 'Wyn Cahoon']}"
can-you-ever-forgive-me,"{'Director': ['Marielle Heller'], 'Principal Cast': ['Alice Kremelberg', 'Anna Deavere Smith', 'Ben Falcone', 'Christian Navarro', 'Dolly Wells', 'Erik LaRay Harvey', 'Gregory Korostishevsky', 'Jane Curtin', 'Jennifer Westfeldt', 'Joanna Adler', 'Julie Ann Emery', 'Marc Evan Jackson', 'Melissa McCarthy', 'Michael Cyril Creighton', 'Pun Bandhu', 'Richard E. Grant', ""Shae D'Lyn"", 'Stephen Spinella'], 'Cast': ['Alice Kremelberg', 'Anna Deavere Smith', 'Anne Hollister', 'Ben Rauch', 'Brandon Scott Jones', 'Dolly Wells', 'Joanna Adler', 'Kevin Carolan', 'Marc Evan Jackson', 'Marcus Choi', 'Mary B. McCann', 'Michael Cyril Creighton', 'Michael Laurence', 'Moisés Acevedo', 'Rosal Colon', ""Shae D'Lyn"", 'Stephen Spinella', 'Tiffany Blair']}"
wolfwalkers,"{'Director': ['Ross Stewart', 'Tomm Moore'], 'Principal Cast': ['Amy Dunne', 'Eva Whittaker', 'Honor Kneafsey', 'John Morton', 'Jon Kenny', 'Maria Doyle Kennedy', 'Niamh Moyles', 'Nora Twomey', 'Oliver McGrath', 'Paul Young', 'Sean Bean', 'Simon McBurney', 'Tommy Tiernan'], 'Cast': ['Ben Andrews', 'Gilly Fogg', 'Jerome Burelbach', 'Jon Kenny', 'Michael McGrath', 'Niamh Moyles', 'Nora Twomey', 'Oliver McGrath', 'Paul Young', 'Vince Drews']}"
it-happened-one-night,"{'Director': ['Frank Capra'], 'Principal Cast': ['Alan Hale', 'Arthur Hoyt', 'Blanche Friderici', 'Charles C. Wilson', 'Clark Gable', 'Claudette Colbert', 'Ernie Adams', 'Jameson Thomas', 'Roscoe Karns', 'Walter Connolly'], 'Cast': ['Harry C. Bradley', 'Irving Bacon', 'Jessie Arnold', 'Ward Bond', 'William Bailey']}"
the-human-voice,"{'Director': ['Pedro Almodóvar'], 'Principal Cast': ['Tilda Swinton']}"
the-body-remembers-when-the-world-broke-open,"{'Director': ['Elle-Máijá Tailfeathers', 'Kathleen Hepburn'], 'Principal Cast': ['Aidan Dee', 'Anthony Bolognese', 'Barbara Eve Harris', 'Charlie Hannah', 'Elle-Máijá Tailfeathers', 'James Angus Cowan', 'Jay Cardinal Villeneuve', 'Sonny Surowiec', 'Tony Massil', 'Violet Nelson'], 'Cast': ['Anesha Bailey', 'Charles Jarman', 'Glenn Cho', 'Joan Boisjoly', 'Paul Jarrett']}"
the-missing-picture,"{'Director': ['Rithy Panh'], 'Cast': ['Randal Douc']}"
i-travel-because-i-have-to-i-come-back-because-i-love-you,"{'Director': ['Karim Ainouz', 'Marcelo Gomes'], 'Cast': ['Irandhir Santos']}"
the-invisible-man-1933,"{'Director': ['James Whale'], 'Principal Cast': ['Claude Rains', 'Dudley Digges', 'E.E. Clive', 'Forrester Harvey', 'Gloria Stuart', 'Harry Stubbs', 'Henry Travers', 'Holmes Herbert', ""Una O'Connor"", 'William Harrigan'], 'Cast': ['Donald Stuart', 'Merle Tottenham', 'Robert Adair', 'Ted Billings', 'Walter Brennan']}"
scarface-1932,"{'Director': ['Howard Hawks', 'Richard Rosson'], 'Principal Cast': ['Ann Dvorak', 'Boris Karloff', 'C. Henry Gordon', 'George Raft', 'Karen Morley', 'Osgood Perkins', 'Paul Muni', 'Purnell Pratt', 'Tully Marshall', 'Vince Barnett'], 'Cast': ['Edwin Maxwell', 'Eugenie Besserer', 'Gus Arnheim', 'Henry Armetta', 'Inez Palange']}"
of-men-and-war,{'Director': ['Laurent Bécue-Renard']}
the-long-goodbye,"{'Director': ['Robert Altman'], 'Principal Cast': ['David Arkin', 'Elliott Gould', 'Henry Gibson', 'Jim Bouton', 'Jo Ann Brody', 'Mark Rydell', 'Nina van Pallandt', 'Stephen Coit', 'Sterling Hayden', 'Warren Berlinger'], 'Cast': ['Enrique Lucero', 'Jack Knight', 'Pancho Córdova', 'Pepe Callahan', 'Vincent Palmieri']}"
imitation-of-life,"{'Director': ['Douglas Sirk'], 'Principal Cast': [""Dan O'Herlihy"", 'John Gavin', 'John Vivyan', 'Juanita Moore', 'Karin Dicker', 'Lana Turner', 'Robert Alda', 'Sandra Dee', 'Susan Kohner', 'Terry Burnham'], 'Cast': ['Ann Robinson', 'David Tomack', 'Lee Goodman', 'Sandra Gould', 'Troy Donahue']}"
pain-and-glory,"{'Director': ['Pedro Almodóvar'], 'Principal Cast': ['Agustín Almodóvar', 'Antonio Banderas', 'Asier Etxeandia', 'Asier Flores', 'Cecilia Roth', 'César Vicente', 'Eva Martín', 'Julián López', 'Julieta Serrano', 'Leonardo Sbaraglia', 'Nora Navas', 'Penelope Cruz', 'Raúl Arévalo', 'Rosalía', 'Susi Sánchez'], 'Cast': ['Agustín Almodóvar', 'Alba García', 'César Vicente', 'Eva Martín', 'Julián López', 'Pedro Casablanc', 'Raúl Arévalo', 'Sara Sierra', 'Susi Sánchez']}"
gencse-genesis,"{'Director': ['Philippe Lesage'], 'Principal Cast': ['Antoine Marchand Gagnon', ""Ariane L'Heureux"", 'Brett Dier', 'Émile Bilodeau', 'Emilie Bierre', 'Étienne Galloy', 'Marc Beaupré', 'Marie Jasmina', 'Noée Abita', 'Paul Ahmarani', 'Pier-Luc Funk'], 'Cast': [""Ariane L'Heureux"", 'Guillaume Laurin', 'Jean-Simon Leduc', 'Mylène Mackay', 'Noémi Lira', 'Tayna V. Lavoie']}"
the-farthest,"{'Director': ['Emer Reynolds'], 'Principal Cast': ['Carolyn Porco', 'Charley Kohlhase', 'Edward Stone', 'Fran Bagenal', 'Frank Drake', 'John Casani', 'Larry Soderblom', 'Lawrence Krauss', 'Nick Sagan', 'Timothy Ferris'], 'Cast': ['Frank Locatell', 'Heidi Hammel', 'James F. Bell', 'Jon Lomberg', 'Suzanne Dodd']}"
gomorrah,"{'Director': ['Matteo Garrone'], 'Principal Cast': ['Gianfelice Imparato', 'Salvatore Abruzzese', 'Toni Servillo'], 'Cast': ['Angelo Aliberti', 'Antonio Aiello', 'Antonio Amato', 'Carmine Paternoster', 'Ciro Petrone', 'Denis Bajrami', 'Dora Angelone', 'Gigio Morra', 'Marco Macor', 'Maria Nazionale', 'Salvatore Cantalupo', 'Vincenzo Altamura']}"
to-be-and-to-have,"{'Director': ['Nicolas Philibert'], 'Cast': ['Alizé', 'Axel', 'Franck', 'Georges Lopez', 'Guillaume', 'Jessie', 'Johan', 'Johann', 'Jonathan', 'Julien', 'Laura', 'Létitia', 'Marie-Elizabeth', 'Nathalie', 'Olivier']}"
halloween-1978,"{'Director': ['John Carpenter'], 'Principal Cast': ['Donald Pleasence', 'Jamie Lee Curtis', 'Tony Moran'], 'Cast': ['Adam Hollander', 'Arthur Malet', 'Brent Le Page', 'Brian Andrews', 'Charles Cyphers', 'John Michael Graham', 'Kyle Richards', 'Mickey Yablans', 'Nancy Kyes', 'Nancy Stephens', 'P.J. Soles', 'Robert Phalen']}"
eraserhead,"{'Director': ['David Lynch'], 'Principal Cast': ['Allen Joseph', 'Charlotte Stewart', 'Jack Fisk', 'Jack Nance', 'Jean Lange', 'Jeanne Bates', 'Judith Roberts', 'Laurel Near', 'Thomas Coulson', 'V. Phipps-Wilson'], 'Cast': ['Darwin Joston', 'Hal Landon Jr.', 'Jennifer Chambers Lynch', 'John Monez', 'T. Max Graham']}"
medium-cool,"{'Director': ['Haskell Wexler'], 'Principal Cast': ['Bob McAndrew', 'Charles Geary', 'Christine Bergstrom', 'Harold Blankenship', 'Marianna Hill', 'Peter Bonerz', 'Robert Forster', 'Sid McCoy', 'Verna Bloom', 'William Sickingen'], 'Cast': ['Beverly Younger', 'Doug Kimball', 'Edward Croke', 'Marrian Walters', 'Peter Boyle']}"
fire-at-sea,"{'Director': ['Gianfranco Rosi'], 'Cast': ['Francesco Mannino', 'Francesco Paterna', 'Giuseppe Fragapane', 'Maria Costa', 'Maria Signorello', 'Mattias Cucina', 'Pietro Bartolo', 'Samuele Caruana', 'Samuele Pucillo']}"
the-fugitive,"{'Director': ['Andrew Davis'], 'Principal Cast': ['Harrison Ford', 'Tommy Lee Jones'], 'Cast': ['Andreas Katsulas', 'Daniel Roebuck', 'Jeroen Krabbé', 'Joe Pantoliano', 'John Drummond', 'Joseph F. Kosala', 'Julianne Moore', 'L. Scott Caldwell', 'Miguel Nino', 'Ron Dean', 'Sela Ward', 'Tom Wood', 'Tony Fosco']}"
f-for-fake,"{'Director': ['François Reichenbach', 'Gary Graver', 'Oja Kodar', 'Orson Welles'], 'Principal Cast': ['Clifford Irving', 'David Walsh', 'Edith Irving', 'Elmyr de Hory', 'François Reichenbach', 'Laurence Harvey', 'Oja Kodar', 'Orson Welles', 'Paul Stewart', 'Richard Wilson'], 'Cast': ['Alexander Welles', 'Gary Graver', 'Howard Hughes', 'Joseph Cotten', 'Richard Drewett']}"
about-elly,"{'Director': ['Asghar Farhadi'], 'Cast': ['Ahmad Mehranfar', 'Golshifteh Farahani', 'Mani Haghighi', ""Marila Zare'i"", 'Peyman Moaadi', ""Ra'na Azadivar"", 'Saber Abbar', 'Shahab Hosseini', 'Taraneh Alidoosti']}"
the-bridge-on-the-river-kwai,"{'Director': ['David Lean'], 'Principal Cast': ['Alec Guinness', 'André Morell', 'Geoffrey Horne', 'Jack Hawkins', 'James Donald', 'John Boxer', 'Percy Herbert', 'Peter Williams', 'Sessue Hayakawa', 'William Holden'], 'Cast': ['Ann Sears', 'Harold Goodwin', 'Heihachirô Ôkawa', 'Keiichirô Katsumoto', 'M.R.B. Chakrabandhu']}"
goldfinger,"{'Director': ['Guy Hamilton'], 'Principal Cast': ['Gert Fröbe', 'Honor Blackman', 'Sean Connery'], 'Cast': ['Austin Willis', 'Bernard Lee', 'Bill Nagy', 'Cec Linder', 'Harold Sakata', 'Lois Maxwell', 'Martin Benson', 'Michael Mellinger', 'Nadja Regin', 'Peter Cranwell', 'Shirley Eaton', 'Tania Mallet']}"
ma-raineys-black-bottom,"{'Director': ['George C. Wolfe'], 'Principal Cast': ['Chadwick Boseman', 'Colman Domingo', 'Dusan Brown', 'Glynn Turman', 'Jeremy Shamos', 'Jonathan Coyne', 'Joshua Harto', 'Michael Potts', 'Taylour Paige', 'Viola Davis'], 'Cast': ['Antonio Fierro', 'Brent Feitl', 'Gregory Bromfield', 'James Ciesielski', 'Jordan Rhone', 'Phil Nardozzi', 'Tony Amen']}"
one-false-move,"{'Director': ['Carl Franklin'], 'Principal Cast': ['Bill Paxton', 'Billy Bob Thornton'], 'Cast': ['Cynda Williams', 'Derrick Williams', 'Earl Billings', 'Jim Metzler', 'Jimmy Bridges', 'Kevin Hunter', ""Meredith 'Jeta' Donovan"", 'Michael Beach', 'Natalie Canerday', 'Phyllis Kirklin', 'Phyllis Sutton', 'Robert Anthony Bell', 'Robert Ginnaven']}"
en-el-septimo-dia-on-the-seventh-day,"{'Director': ['Jim McKay'], 'Principal Cast': ['Abel Perez', 'Alejandro Huitzil', 'Alfonso Velazquez', 'Cristofer Huitzil', 'Eduardo Espinosa', 'Fernando Cardona', 'Genoel Ramírez', 'Gilberto Arenas', 'Gilberto Jimenez', 'Ricardo Gonzalez'], 'Cast': ['Alex Halpern', 'Christopher Gabriel Núñez', 'Delfino Solis', 'Donal Brophy', 'Ernesto Lucero']}"
jane,"{'Director': ['Brett Morgen'], 'Principal Cast': ['Jane Goodall']}"
jaws,"{'Director': ['Steven Spielberg'], 'Principal Cast': ['Richard Dreyfuss', 'Robert Shaw', 'Robert Shaw', 'Roy Scheider'], 'Cast': ['Carl Gottlieb', 'Chris Rebello', 'Craig Kingsbury', 'Jay Mello', 'Jeffrey Kramer', 'Jeffrey Voorhees', 'Jonathan Filley', 'Lee Fierro', 'Lorraine Gary', 'Murray Hamilton', 'Susan Backlinie', 'Ted Grossman']}"
we-are-the-best,"{'Director': ['Lukas Moodysson'], 'Principal Cast': ['Johan Liljemark', 'Liv LeMoyne', 'Mira Barkhammar', 'Mira Grosin'], 'Cast': ['Alexander Karlsson', 'Alvin Strollo', 'Ann-Sofie Rase', 'Anna Rydgren', 'Berndt', 'Charlie Falk', 'Clara Christiansson', 'David Dencik', 'Emrik Ekholm', 'Henrik Dahl', 'Johan Liljemark', 'Jonathan Salomonsson', 'Lena Carlsson', 'Lena Nylén', 'Lily Moodysson', 'Liv LeMoyne', 'Mads Korsgaard', 'Mattias Wiberg', 'Mira Barkhammar', 'Mira Grosin', 'Per Fenger-Krog', 'Peter Eriksson', 'Serina Bj', 'Sofi Ahlström Helleday', 'Steve Kratz', 'Vanja Engstr', 'Viveca Dahlén', 'Ylva Olaison']}"
spartacus,"{'Director': ['Stanley Kubrick'], 'Principal Cast': ['Kirk Douglas', 'Laurence Olivier'], 'Cast': ['Charles Laughton', 'Charles McGraw', 'Harold J. Stone', 'Herbert Lom', 'Jean Simmons', 'Joanna Barnes', 'John Dall', 'John Gavin', 'John Ireland', 'Nina Foch', 'Peter Brocco', 'Peter Ustinov', 'Woody Strode']}"
education,"{'Director': ['Steve McQueen'], 'Principal Cast': ['Calum Callaghan', 'Ciarán Owens', 'Jim Sturgeon', 'John Boyega', 'Joy Richardson', 'Marina Hayter', 'Martin Portlock', 'Stephen Boxer', 'Steve Toussaint', 'Tyrone Huntley'], 'Cast': ['Conor Lowson', 'Eddie-Joe Robinson', 'Jaden Oshenye', 'Nathan Vidal', 'Robert Godley-Harrod']}"
back-to-the-future,"{'Director': ['Robert Zemeckis'], 'Principal Cast': ['Christopher Lloyd', 'Michael J. Fox'], 'Cast': ['Billy Zane', 'Casey Siemaszko', 'Claudia Wells', 'Crispin Glover', 'Frances Lee McCain', 'George DiCenzo', 'Harry Waters, Jr.', 'J.J. Cohen', 'James Tolkan', 'Lea Thompson', 'Marc McClure', 'Thomas F. Wilson', 'Wendie Jo Sperber']}"
